kingdom	phylum	class	order	family	genus	scientificname
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Fulvetta	Fulvetta formosana
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Fulvetta	Fulvetta manipurensis
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax chinensis (Scopoli, 1786)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax erythrocephalus subsp. erythrocephalus
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax mitratus subsp. mitratus
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Heterophasia	Heterophasia capistrata subsp. bayleyi
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Macrosphenus	Macrosphenus flavicans Cassin, 1859
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Minla	Minla cyanouroptera subsp. cyanouroptera
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Neomixis	Neomixis Sharpe, 1881
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Paradoxornis	Paradoxornis gularis Gray, 1845
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus armandii (Milne-Edwards, 1865)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus armandii subsp. armandii
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus bonelli (Vieillot, 1819)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus neglectus Hume, 1870
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus subviridis (Brooks, 1872)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Pomatorhinus	Pomatorhinus schisticeps subsp. leucogaster
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Pteruthius	Pteruthius flaviscapis (Temminck, 1835)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Turdoides	Turdoides leucopygia subsp. smithii
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Turdoides	Turdoides rubiginosa (Rüppell, 1845)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Vitia	Vitia Ramsay, 1876
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Yuhina	Yuhina diademata Verreaux, 1869
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Hypocnemoides	Hypocnemoides Bangs & Penard, 1918
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmeciza	Myrmeciza ferruginea (Müller, 1776)
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmeciza	Myrmeciza immaculata subsp. immaculata
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmotherula	Myrmotherula axillaris subsp. luctuosa
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmotherula	Myrmotherula gularis (Spix, 1825)
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmotherula	Myrmotherula longipennis subsp. zimmeri
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Rhegmatorhina	Rhegmatorhina Ridgway, 1888
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Anisognathus	Anisognathus lacrymosus melanops (Berlepsch, 1893)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Buthraupis	Buthraupis montana cucullata (Jardine & Selby, 1842)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Catamblyrhynchus	Catamblyrhynchus diadema Lafresnaye, 1842
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Chlorophonia	Chlorophonia cyanea subsp. longipennis
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Chlorospingus	Chlorospingus albifrons Salvin & Godman, 1889
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Chlorospingus	Chlorospingus ophthalmicus subsp. albifrons
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Chlorospingus	Chlorospingus ophthalmicus subsp. jaqueti
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Diglossopis	Diglossopis cyanea (Lafresnaye, 1840)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Euphonia	Euphonia hirundinacea Bonaparte, 1838
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Euphonia	Euphonia laniirostris Orbigny & Lafresnaye, 1837
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Euphonia	Euphonia luteicapilla (Cabanis, 1861)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Hemithraupis	Hemithraupis flavicollis centralis (Hellmayr, 1907)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Lanio	Lanio fulvus peruvianus Carriker, 1934
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Phaenicophilus	Phaenicophilus Strickland, 1851
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus bresilius dorsalis P. L. Sclater, 1855
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara palmeri (Hellmayr, 1909)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara parzudakii lunigera (P. L. Sclater, 1851)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Thraupis	Thraupis cyanocephala subsp. cyanocephala
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Thraupis	Thraupis ornata (Sparrman, 1789)
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Campylorhynchus	Campylorhynchus Spix, 1824
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Campylorhynchus	Campylorhynchus fasciatus (Swainson, 1838)
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Cinnycerthia	Cinnycerthia fulva subsp. fulva
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Pheugopedius	Pheugopedius felix subsp. lawrencii
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Pheugopedius	Pheugopedius maculipectus subsp. maculipectus
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Pheugopedius	Pheugopedius sclateri
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Pheugopedius	Pheugopedius spadix
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryomanes	Thryomanes bewickii subsp. percnus
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryorchilus	Thryorchilus browni subsp. browni
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus longirostris Vieillot, 1819
Animalia	Chordata	Aves	Passeriformes	Turdidae	Brachypteryx	Brachypteryx leucophrys subsp. leucophrys
Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus aurantiirostris subsp. insignis
Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus gracilirostris subsp. accentor
Animalia	Chordata	Aves	Passeriformes	Turdidae	Myadestes	Myadestes unicolor Sclater, 1857
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus fuscater subsp. gigas
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus olivaceus subsp. transvaalensis
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus poliocephalus subsp. whiteheadi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera margaretae (Mayr, 1935)
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera piaggiae subsp. piaggiae
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera princei subsp. princei
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Anairetes	Anairetes flavirostris subsp. flavirostris
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Casiornis	Casiornis rufa (Vieillot, 1816)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	Contopus cinereus aithalodes Wetmore, 1957
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonax	Empidonax hammondi (Xantus de Vesey, 1858)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Fluvicola	Fluvicola nengeta nengeta (Linnaeus, 1766)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Mecocerculus	Mecocerculus leucophrys rufomarginatus (Lawrence, 1869)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Mionectes	Mionectes macconnelli amazonus (Todd, 1921)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Muscisaxicola	Muscisaxicola alpinus columbianus Chapman, 1912
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Muscisaxicola	Muscisaxicola rufivertex Orbigny & Lafresnaye, 1837
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus nuttingi nuttingi Ridgway, 1882
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus tyrannulus magister Ridgway, 1884
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiophobus	Myiophobus fasciatus subsp. fasciatus
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiotheretes	Myiotheretes fumigatus (Boissonneau, 1840)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiotriccus	Myiotriccus ornatus ornatus (Lafresnaye, 1853)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Ochthoeca	Ochthoeca oenanthoides (Orbigny & Lafresnaye, 1837)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Platyrinchus	Platyrinchus coronatus subsp. coronatus
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Poecilotriccus	Todirostrum sylvia (Desmarest, 1806)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Pseudotriccus	Pseudotriccus pelzelni peruvianus Bond, 1947
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Stigmatura	Stigmatura budytoides subsp. budytoides
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tolmomyias	Tolmomyias assimilis neglectus Zimmer, 1939
Animalia	Chordata	Aves	Passeriformes	Vireonidae	Cyclarhis	Cyclarhis gujanensis subsp. contrerasi
Animalia	Chordata	Aves	Passeriformes	Vireonidae	Hylophilus	Hylophilus muscicapinus subsp. muscicapinus
Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo altiloquus subsp. barbadensis
Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo gilvus subsp. swainsoni
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Cleptornis	Cleptornis marchei (Oustalet, 1889)
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops atricapilla subsp. viridicatus
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops finschii (Hartlaub, 1868)
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops lateralis (Latham, 1802)
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops minor subsp. rothschildi
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops montanus subsp. obstinatus
Animalia	Chordata	Aves	Passeriformes	NULL	Larvivora	Larvivora ruficeps
Animalia	Chordata	Aves	Passeriformes	Aegithalidae	Aegithalos	Aegithalos caudatus subsp. passekii
Animalia	Chordata	Aves	Passeriformes	Aegithalidae	Aegithalos	Aegithalos caudatus subsp. tephronotus
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremophila	Eremophila alpestris lamprochroma (Oberholser, 1932)
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremophila	Eremophila alpestris subsp. przewalskii
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Galerida	Galerida cristata subsp. neumanni
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra africana subsp. kabalii
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra javanica Horsfield, 1821
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra rufocinnamomea subsp. pintoi
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Microbates	Microbates cinereiventris subsp. cinereiventris
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Polioptila	Polioptila nigriceps Baird, 1864
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis cinerea subsp. cinerea
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis rufogularis subsp. rufogularis
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola angolensis (Bocage, 1877)
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola lais subsp. distinctus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola robustus subsp. santae
Animalia	Chordata	Aves	Passeriformes	Conopophagidae	Conopophaga	Conopophaga cearae
Animalia	Chordata	Aves	Passeriformes	Corvidae	Aphelocoma	Aphelocoma californica subsp. hypoleuca
Animalia	Chordata	Aves	Passeriformes	Corvidae	Colluricincla	Colluricincla harmonica subsp. strigata
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus corax subsp. kamtschaticus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus enca subsp. celebensis
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus orru Bonaparte, 1850
Animalia	Chordata	Aves	Passeriformes	Corvidae	Crypsirina	Crypsirina cucullata Jerdon, 1862
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax	Cyanocorax beecheii (Vigors, 1829)
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanolyca	Cyanolyca pulchra (Lawrence, 1876)
Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta	Dendrocitta vagabunda subsp. saturatior
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pachycephala	Pachycephala modesta (De Vis, 1894)
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	Pica pica subsp. fennorum
Animalia	Chordata	Aves	Passeriformes	Corvidae	Platysmurus	Platysmurus Reichenbach, 1850
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus castaneus saturatus Chapman, 1914
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Piprites	Piprites chloris grisescens Novaes, 1964
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Snowornis	Snowornis subalaris (P. L. Sclater, 1861)
Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	Dicrurus leucophaeus subsp. leucogenis
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Aimophila	Aimophila humeralis Cabanis, 1851
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Arremon	Arremon flavirostris dorbignii P. L. Sclater, 1856
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Artemisiospiza	Artemisiospiza
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Buarremon	Buarremon brunneinucha elsae (Parkes, 1954)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Buserinus	Buserinus Bonaparte, 1850
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza capensis nebularum (Rudebeck, 1958)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza impetuani impetuani A. Smith, 1836
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberizoides	Emberizoides herbicola subsp. herbicola
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Loxigilla	Loxigilla portoricensis portoricensis (Daudin, 1800)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melanospiza	Melanospiza Ridgway, 1897
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melospiza	Melospiza melodia insignis S. F. Baird, 1869
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Myospiza	Myospiza Ridgway, 1898
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus	Passerculus sandwichensis subsp. sandwichensis
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Phrygilus	Phrygilus carbonarius (Orbigny & Lafresnaye, 1837)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Poospiza	Poospiza lateralis (Nordmann, 1835)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Poospiza	Poospiza torquata pectoralis Todd, 1922
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Spizella	Spizella Bonaparte, 1832
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Tiaris	Tiaris bicolor sharpei (Hartert, 1893)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia	Zonotrichia capensis antofagastae Chapman, 1940
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Cryptospiza	Cryptospiza reichenovii subsp. reichenovii
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Erythrura	Erythrura trichroa subsp. eichhorni
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Estrilda	Estrilda perreini subsp. incana
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Lonchura	Lonchura teerinki Rand, 1940
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Pytilia	Pytilia Swainson, 1837
Animalia	Chordata	Aves	Passeriformes	Eurylaimidae	Psarisomus	Psarisomus dalhousiae subsp. dalhousiae
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Chamaeza	Chamaeza campanisona subsp. obscura
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Grallaria	Grallaria rufula subsp. cajamarcae
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Grallaricula	Grallaricula flavirostris subsp. ochraceiventris
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis	Carduelis sinica (Linnaeus, 1766)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carpodacus	Carpodacus nipalensis nipalensis (Hodgson, 1836)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Eophona	Eophona personata subsp. personata
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Loxops	Loxops coccineus subsp. coccineus
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhula	Pyrrhula leucogenis leucogenis Ogilvie-Grant, 1895
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes Reichenbach, 1853
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes humilis (Cabanis, 1873)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	Automolus infuscatus infuscatus (P. L. Sclater, 1856)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cinclodes	Cinclodes albidiventris subsp. heterurus
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cinclodes	Cinclodes fuscus heterurus Madarasz, 1903
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendrocolaptes	Dendrocolaptes Hermann, 1804
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius longirostris
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Lepidocolaptes	Lepidocolaptes angustirostris (Vieillot, 1818)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Leptasthenura	Leptasthenura fuliginiceps subsp. fuliginiceps
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis cinnamomea terrestris Jardine, 1847
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis gujanensis certhiola Todd, 1916
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphocolaptes	Xiphocolaptes promeropirhynchus obsoletus Todd, 1917
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus lachrymosus lachrymosus (Lawrence, 1862)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus picus (Gmelin, 1788)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus picus borreroi Meyer de Schauensee, 1959
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus picus subsp. picus
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Atticora	Atticora tibialis subsp. griseiventris
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon nigricans subsp. nigricans
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Ptyonoprogne	Ptyonoprogne fuligula subsp. anderssoni
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Stelgidopteryx	Stelgidopteryx ruficollis subsp. decolor
Animalia	Chordata	Aves	Passeriformes	Icteridae	Amblycercus	Amblycercus Cabanis, 1851
Animalia	Chordata	Aves	Passeriformes	Icteridae	Gnorimopsar	Gnorimopsar chopi (Vieillot, 1819)
Animalia	Chordata	Aves	Passeriformes	Icteridae	Gnorimopsar	Gnorimopsar chopi sulcirostris (Spix, 1824)
Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	Icterus dominicensis northropi Allen, 1890
Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	Icterus graduacauda audubonii Giraud, 1841
Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	Icterus laudabilis P. L. Sclater, 1871
Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	Psarocolius decumanus insularis (Dalmas, 1900)
Animalia	Chordata	Aves	Passeriformes	Irenidae	Irena	Irena cyanogaster Vigors, 1831
Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius	Lanius sphenocercus subsp. giganteus
Animalia	Chordata	Aves	Passeriformes	Leiothrichidae	Trochalopteron	Trochalopteron milnei
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Chlorophoneus	Chlorophoneus multicolor
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Laniarius	Laniarius ruficeps subsp. rufinuchalis
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Tchagra	Tchagra senegalus subsp. orientalis
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Tephrodornis	Tephrodornis gularis subsp. hainanus
Animalia	Chordata	Aves	Passeriformes	Melanocharitidae	Toxorhamphus	Toxorhamphus novaeguineae subsp. flaviventris
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Caligavis	Caligavis Iredale, 1956
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus virescens subsp. virescens
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	Melithreptus albogularis inopinatus Schodde, 1989
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	Melithreptus gularis (Gould, 1837)
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	Myzomela albigula subsp. albigula
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Phylidonyris	Phylidonyris pyrrhopterus (Latham, 1802)
Animalia	Chordata	Aves	Passeriformes	Mimidae	Margarops	Margarops fuscatus subsp. bonairensis
Animalia	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	Toxostoma curvirostre subsp. celsum
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Machaerirhynchus	Machaerirhynchus Gould, 1851
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Myiagra	Myiagra caledonica subsp. viridinitens
